,Unnamed: 0,type,category,review,star,token_review
1184,1185,에어팟3세대,별점,드디어 왔네요! 원래 1세대 쓰다가 넘어간거라 약간 적응시간이 필요했지만 아주 좋습니다! 감사합니다.,5,"['드디어', '왔네요', '원래', '1', '세대', '쓰다가', '넘어간거라', '약간', '적응', '시간', '이', '필요했지만', '아주', '좋습니다', '감사합니다']"
1229,1230,에어팟3세대,별점,배송은 느렸는데제품은 마음에 들어요이어팁이 없어서 프로보다 좋아요,5,"['배송', '은', '느렸는데', '제품', '은', '마음', '에', '들어요', '이어', '팁', '이', '없어서', '프로', '보다', '좋아요']"
1231,1232,에어팟3세대,별점,"빠른배송, 에어팟 2쓰다가 넘어왔는데 배터리도 오래가고 음질도 괜찮음",5,"['빠른', '배송', '에어팟', '2', '쓰다가', '넘어왔는데', '배터리', '도', '오래', '가고', '음질', '도', '괜찮음']"
1278,1279,에어팟3세대,별점,2세대 3년 쓰다가 갈아탔는데 배터리도 오래가고 너무 좋네요 잘쓸게요,5,"['2', '세대', '3년', '쓰다가', '갈아탔는데', '배터리', '도', '오래', '가고', '너무', '좋네요', '잘쓸게요']"
1266,1267,에어팟3세대,별점,1세대 에어팟과 비슷할 것으로 생각했으나 확실히 음질이 좋아졌네요^^,5,"['1', '세대', '에어팟', '과', '비슷할', '것', '으로', '생각', '했으나', '확실히', '음질', '이', '좋아졌네요']"
1277,1278,에어팟3세대,별점,배송도 빠르고 조아요 중학생 아들이 필요해서 구매쌨는데 만족합니다,5,"['배송', '도', '빠르고', '조아요', '중학생', '아들', '이', '필요해서', '구', '매', '쌨', '는데', '만족합니다']"
1276,1277,에어팟3세대,별점,"한달넘게 사용중이지만 특이사항없고 아주 만족스럽습니다
번창하세요",5,"['한', '달', '넘게', '사용', '중', '이지만', '특이', '사항', '없고', '아주', '만족스럽습니다', '\r\n', '번창', '하세요']"
1275,1276,에어팟3세대,별점,에어팟 3종 사용결과 궂이 오픈형 쓰고 싶은거 아니라면 프로가 낫네요,5,"['에어팟', '3', '종', '사용', '결과', '궂', '이', '오픈', '형', '쓰고', '싶은거', '아니라면', '프로', '가', '낫네요']"
1274,1275,에어팟3세대,별점,오픈형 이어폰을 선호하는 편이라 구매했고 만족스럽게 쓰고 있습니다,5,"['오픈', '형', '이어폰', '을', '선호', '하는', '편이', '라', '구매', '했고', '만족', '스럽게', '쓰고', '있습니다']"
1273,1274,에어팟3세대,별점,일단 맘에는 드는데 제조가 21년이네요 오랫동안 잘 사용했음 합니다 ^^,5,"['일단', '맘', '에는', '드는데', '제조', '가', '21년', '이네요', '오랫동안', '잘', '사용', '했음', '합니다']"
1272,1273,에어팟3세대,별점,역시 음질이 좋네요. 예전 모델보다 귀에 착 달라붙어 안정성도 있구요,5,"['역시', '음질', '이', '좋네요', '예전', '모델', '보다', '귀', '에', '착', '달라붙어', '안정', '성도', '있구요']"
1271,1272,에어팟3세대,별점,공식 브랜드스토어에서 여러 할인받고 괜찮은 가격에 구입하였습니다.,5,"['공식', '브랜드', '스토어', '에서', '여러', '할인', '받고', '괜찮은', '가격', '에', '구입', '하였습니다']"
1270,1271,에어팟3세대,별점,에어팟 처음 써보는데 손안에 쏙 들어오고 귀여워요. 음질 기대됩니다.,5,"['에어팟', '처음', '써', '보는데', '손안', '에', '쏙', '들어오고', '귀여워요', '음질', '기대', '됩니다']"
1269,1270,에어팟3세대,별점,택배가 빠르게 도착했어요바로 폰이랑 연결되었구요 예쁘게 잘 쓸게요,5,"['택배', '가', '빠르게', '도착', '했어요', '바로', '폰', '이랑', '연결', '되었구요', '예쁘게', '잘', '쓸게요']"
1268,1269,에어팟3세대,별점,에어팟 첨쏘보는데 개봉해서 잘쓰고 있엉여배송도 빨라서 넘 좋았구요,5,"['에어팟', '첨', '쏘', '보는데', '개봉', '해서', '잘쓰고', '있', '엉', '여', '배송', '도', '빨', '라서', '넘', '좋았구요']"
1267,1268,에어팟3세대,별점,배송 빠르고 물건도 이상없어요 1세대 쓰다가 샀는데 음질 너무 좋네요,5,"['배송', '빠르고', '물건', '도', '이상', '없어요', '1', '세대', '쓰다가', '샀는데', '음질', '너무', '좋네요']"
1265,1266,에어팟3세대,별점,"배송이 하루만에 왔어요, 페어링 잘되고 음향도 잘 나와요, 만족합니다",5,"['배송', '이', '하루', '만에', '왔어요', '페어', '링', '잘', '되고', '음향', '도', '잘', '나와요', '만족합니다']"
1232,1233,에어팟3세대,별점,애케플 같이 가입했는데 바로 메일왔고 배송도 엄청 빨리와서 좋았어요!,5,"['애케플', '같이', '가입', '했는데', '바로', '메일', '왔고', '배송', '도', '엄청', '빨리', '와서', '좋았어요']"
1264,1265,에어팟3세대,별점,"배송도 빠르고 좋아요
1쓰다가 넘어왔는데 음질 차이 많이나네요 굳굳!!",5,"['배송', '도', '빠르고', '좋아요', '\r\n', '1', '쓰다가', '넘어왔는데', '음질', '차이', '많이나네요', '굳', '굳']"
1263,1264,에어팟3세대,별점,굿.. 검증된 제품이라 두말이 필요없죠.. 하지만. ssg가 가장 저렴하네요,5,"['굿', '검증', '된', '제품', '이라', '두', '말', '이', '필요없죠', '하지만', 'ssg', '가', '가장', '저렴하네요']"
1262,1263,에어팟3세대,별점,에어팟2잃어버려서 샀는데 괜찮네용ㅎㅎ근데 오래끼면 귀가 좀 아파요,5,"['에어팟', '2', '잃어버려서', '샀는데', '괜찮', '네', '용', '근데', '오', '래끼', '면', '귀가', '좀', '아파요']"
1261,1262,에어팟3세대,별점,오픈형이 편해서 프로에서 넘어왔는데 확실히 음질이 좋아진듯 하네요,5,"['오픈', '형', '이', '편해서', '프로', '에서', '넘어왔는데', '확실히', '음질', '이', '좋아진듯', '하네요']"
1260,1261,에어팟3세대,별점,선물용으로 구매했는데 엄청 좋아했어요~~에어팟 2에서 갈아탔는데 음질이 훨씬 좋아졌다고 하네요! 특히 저음에서요~ 개방형 타입이 좋아서 계속 2시리즈 쓰고 있었는데 넘넘 만족한다고 하네요! 선물용으로 완전 강추합니다~~,5,"['선물', '용', '으로', '구매', '했는데', '엄청', '좋아했어요', '에어팟', '2', '에서', '갈아탔는데', '음질', '이', '훨씬', '좋아졌다고', '하네요', '특히', '저음', '에서', '요', '개방', '형', '타입', '이', '좋아서', '계속', '2시', '리즈', '쓰고', '있었는데', '넘', '넘', '만족한다고', '하네요', '선물', '용', '으로', '완전', '강', '추합니다']"
1238,1239,에어팟3세대,별점,소리 죽이네요...귀가 작은 와이프는 고정이 애매한데 전 딱 좋았습니다,5,"['소리', '죽이네요', '귀가', '작은', '와이프', '는', '고정', '이', '애매한데', '전', '딱', '좋았습니다']"
1237,1238,에어팟3세대,별점,"정품등록하는건 따로 애플 고객센터로 문의했습니다.
배송 빠르고 만족.",5,"['정품', '등록', '하는건', '따로', '애플', '고객', '센터', '로', '문의', '했습니다', '\r\n', '배송', '빠르고', '만족']"
1236,1237,에어팟3세대,별점,"쿠팡인줄 알았어요
시키자마자 배송 보내주셔서
다음날 바로 받았네요^^
음질 넘 좋습니다
맘에 들어요",5,"['쿠팡', '인', '줄', '알았어요', '\r\n', '시키자마자', '배송', '보내주셔서', '\r\n', '다음', '날', '바로', '받았네요', '\r\n', '음질', '넘', '좋습니다', '\r\n', '맘', '에', '들어요']"
1235,1236,에어팟3세대,별점,"딸아이가 아주 좋아하네요 1쓰다 잊어버리고 제꺼사용하고 있었는데 졸업,입학선물로 구매해쥤네요",5,"['딸아이', '가', '아주', '좋아하네요', '1', '쓰다', '잊어버리고', '제', '꺼', '사용', '하고', '있었는데', '졸업', '입학', '선물', '로', '구매', '해', '쥤', '네', '요']"
1234,1235,에어팟3세대,별점,어버이날도 와서 엄마 선물로 사드렸는데 너무 좋아하시네요. 배송도 하루만에 오고 너무 만족합니다:),5,"['어버이날', '도', '와서', '엄마', '선물', '로', '사', '드렸는데', '너무', '좋아하시네요', '배송', '도', '하루', '만에', '오고', '너무', '만족합니다']"
1233,1234,에어팟3세대,별점,빠르게 잘 받았습니다. 1세대에 비해 길이는 짧아지고 알은 굵어졌네요.,5,"['빠르게', '잘', '받았습니다', '1', '세대', '에', '비해', '길이', '는', '짧아지고', '알', '은', '굵어졌네요']"
1334,1335,에어팟3세대,별점,역시나 너무 이쁘네요ㅎㅎ 선물용으로도 딱인거 같고 맘에 들어요!!!,5,"['역시', '나', '너무', '이쁘네요', '선물', '용', '으로도', '딱인거', '같고', '맘', '에', '들어요']"
1336,1337,에어팟3세대,별점,"남편 생일 선물로 줬는데
그 전 모델 보다 귀가 훨씬 편하다고 합니다",5,"['남편', '생일', '선물', '로', '줬는데', '\r\n', '그', '전', '모델', '보다', '귀가', '훨씬', '편하다고', '합니다']"
1182,1183,에어팟3세대,별점,귀에 꼽아보니.. 이어폰 머리가 커서귀 작은 사람들은 사용하기 어려울듯.,5,"['귀', '에', '꼽아보', '니', '이어폰', '머리', '가', '커서', '귀', '작은', '사람', '들', '은', '사용', '하기', '어려울듯']"
1427,1428,에어팟3세대,별점,"배송도 빠르고 애플샵보다 저렴하게 샀네요
역시 음향이 좋습니다",5,"['배송', '도', '빠르고', '애플', '샵', '보다', '저렴하게', '샀네요', '\r\n', '역시', '음향', '이', '좋습니다']"
1438,1439,에어팟3세대,별점,좋아요 근데 제 귀에는 조금 커서 베개에 누워있을 때 좀 아팠어요,5,"['좋아요', '근데', '제', '귀', '에는', '조금', '커서', '베개', '에', '누워있을', '때', '좀', '아팠어요']"
1437,1438,에어팟3세대,별점,"카드할인많이 받아서 구매했습니다!
음질도 좋고 너무 맘에 들어요",5,"['카드', '할인', '많이', '받아서', '구매', '했습니다', '\r\n', '음질', '도', '좋고', '너무', '맘', '에', '들어요']"
1436,1437,에어팟3세대,별점,"생각보다 배송도 빠르고
잘받았어요 상태좋고 너무 잘쓰고 있네요",5,"['생각', '보다', '배송', '도', '빠르고', '\r\n', '잘', '받았어요', '상태', '좋고', '너무', '잘쓰고', '있네요']"
1435,1436,에어팟3세대,별점,"에어팟2에 비해 귀에서 잘 빠지지 않고 소리도 좋네요.
만족합니다.",5,"['에어팟', '2', '에', '비해', '귀', '에서', '잘', '빠지지', '않고', '소리', '도', '좋네요', '\r\n', '만족합니다']"
1434,1435,에어팟3세대,별점,복지포인트 구매했도니 더 좋네여 ㅋㅋ 1세대 대비 너무 조하요 ㅠ,5,"['복지', '포인트', '구매', '했', '도니', '더', '좋', '네', '여', '1', '세대', '대비', '너무', '조하요']"
1433,1434,에어팟3세대,별점,"기존쓰던것보다 더 업그레이드 되었다고 아들이 좋아하네요
역시^^",5,"['기존', '쓰던것보다', '더', '업그레이드', '되었다고', '아들', '이', '좋아하네요', '\r\n', '역시']"
1432,1433,에어팟3세대,별점,"아이폰 쓰면 이거 사면 됩니다. 뭐 더 할 말이 없네요.
사서 쓰세요.",5,"['아이폰', '쓰면', '이', '거', '사면', '됩니다', '뭐', '더', '할', '말', '이', '없네요', '\r\n', '사서', '쓰세요']"
1431,1432,에어팟3세대,별점,"1세대 사용중인데 음질이 정말 좋아졌네요
특히 베이스가 빵빵해요",5,"['1', '세대', '사용', '중', '인데', '음질', '이', '정말', '좋아졌네요', '\r\n', '특히', '베이스', '가', '빵빵', '해요']"
1430,1431,에어팟3세대,별점,친구에게 생일선물로 택한 에어팟!부디 맘에 들어했으면 좋겠네요,5,"['친구', '에게', '생일', '선물', '로', '택', '한', '에어팟', '부디', '맘', '에', '들어', '했으면', '좋겠네요']"
1429,1430,에어팟3세대,별점,동생 생일선물로~ 넘나 좋아하는군요 정품을 저렴하게 구입했어요,5,"['동생', '생일', '선물', '로', '넘나', '좋아하는군요', '정품', '을', '저렴하게', '구입', '했어요']"
1428,1429,에어팟3세대,별점,"일단 익일배송이 너무나도 마음에 들어요
제품은 뭐 설명 불가구요",5,"['일단', '익', '일배', '송이', '너무나도', '마음', '에', '들어요', '\r\n', '제품', '은', '뭐', '설명', '불가구요']"
1426,1427,에어팟3세대,별점,2세대랑 차원이 다르네요 노이스 캔슬링부터 음질까지 완벽합니더,5,"['2', '세대', '랑', '차원', '이', '다르네요', '노이스', '캔', '슬링', '부터', '음질', '까지', '완벽합니', '더']"
1440,1441,에어팟3세대,별점,배송시킨지 얼마 안됫는데 금방와서 좋았어요상품도 잘 왔습니다,5,"['배송', '시킨지', '얼마', '안됫는데', '금방', '와', '서', '좋았어요', '상품', '도', '잘', '왔습니다']"
1425,1426,에어팟3세대,별점,남자친구 선물 주려고 샀어요! 배송 빠르고 이상 없이 잘 왔습니다,5,"['남자친구', '선물', '주', '려고', '샀어요', '배송', '빠르고', '이상', '없이', '잘', '왔습니다']"
1424,1425,에어팟3세대,별점,"생각보다 안빠지고 너무 잘 쓰고 있어요
베터리 걱정없는게 좋아요",5,"['생각', '보다', '안', '빠지고', '너무', '잘', '쓰고', '있어요', '\r\n', '베터리', '걱정', '없는게', '좋아요']"
1423,1424,에어팟3세대,별점,음량 착용감 지속시간 최고에요 왜쓰는지 금방 고개가 끄덕여져요,5,"['음량', '착용', '감', '지속', '시간', '최고', '에요', '왜', '쓰는지', '금방', '고개', '가', '끄덕여져요']"
1422,1423,에어팟3세대,별점,"조카 고등학교 입학선물로 샀어요
가격도 저렴하게 잘 산것같아오",5,"['조카', '고등학교', '입학', '선물', '로', '샀어요', '\r\n', '가격', '도', '저렴하게', '잘', '산것', '같아오']"
1421,1422,에어팟3세대,별점,작지만 강하다^^ 편리하고 배터리 이용시간도 길어서 강추합니다~~,5,"['작', '지만', '강하다', '편리하고', '배터리', '이용', '시간', '도', '길어서', '강', '추합니다']"
1420,1421,에어팟3세대,별점,딸 졸업선물로 사주었는데 딸이 정말 좋아하네요~ 잘쓰고있어요~^^,5,"['딸', '졸업', '선물', '로', '사주었는데', '딸', '이', '정말', '좋아하네요', '잘쓰고있어요']"
